231|Avuncular & half 1st cousins, 2 rem|231|-1|17/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
232|Avuncular & half 2nd cousins|232|-1|17/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
233|Avuncular & 1st cousins, 2 rem|233|-1|9/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
234|Avuncular & 2nd cousins|234|-1|9/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
235|Avuncular & 3rd cousins, 1 rem|235|-1|65/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
236|Grand avuncular & half grand avuncular|236|-1|3/16|0|0|0|0|0|0|0|0|0|0|0|0|0|0
237|Grand avuncular & half gr grand avuncular|237|-1|5/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
238|Grand avuncular & half 1st cousins, 1 rem|238|-1|5/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
239|Grand avuncular & 1st cousins, 1 rem|239|-1|3/16|0|0|0|0|0|0|0|0|0|0|0|0|0|0
240|Gr grand avuncular & gr gr grand avuncular|240|-1|3/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
241|1st cousins, 1 rem & half 1st cousins, 2 rem|241|-1|5/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
242|1st cousins, 1 rem & half 1st cousins, 3 rem|242|-1|9/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
243|1st cousins, 1 rem & half 2nd cousins, 1 rem|243|-1|9/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
244|1st cousins, 1 rem & half 3rd cousins|244|-1|17/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
245|1st cousins, 1 rem & 1st cousins, 3 rem|245|-1|5/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
246|1st cousins, 1 rem & 2nd cousins, 3 rem|246|-1|17/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
247|1st cousins, 1 rem & 3rd cousins, 2 rem|247|-1|33/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
248|1st cousins, 1 rem & 4th cousins|248|-1|33/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
249|1st cousins, 1 rem & 4th cousins, 1 rem|249|-1|65/1024|0|0|0|0|0|0|0|0|0|0|0|0|0|0
250|Avuncular & 2nd cousins, 1 rem|250|-1|17/64|0|1|0|0|0|0|0|0|0|0|0|0|0|0
251|Grand avuncular & 2nd cousins, 2 rem|251|-1|17/128|0|1|0|0|0|0|0|0|0|0|0|0|0|0
252|Great grand avuncular & 1st cousins, 3 rem|252|-1|5/64|0|1|0|0|0|0|0|0|0|0|0|0|0|0
253|Double gr grand avuncular|253|-1|1/8|0|1|0|0|0|0|0|0|0|0|0|0|0|0
254|Double gr gr grand avuncular|254|-1|1/16|0|1|0|0|0|0|0|0|0|0|0|0|0|0
255|1st cousins & half 2nd cousins, 1 rem|255|-1|17/128|0|1|0|0|0|0|0|0|0|0|0|0|0|0
256|1st cousins, 1 rem & 3rd cousins, 1 rem|256|-1|17/256|0|1|0|0|0|0|0|0|0|0|0|0|0|0
257|1st cousins, 1 rem & half 1st cousins, 1 rem|257|-1|3/32|0|1|0|0|0|0|0|0|0|0|0|0|0|0
258|1st cousins, 1 rem & half 2nd cousins|258|-1|5/64|0|1|0|0|0|0|0|0|0|0|0|0|0|0
259|1st cousins, 1 rem & half 2nd cousins & half 2nd cousins, 1 rem|259|-1|1/128|0|1|0|0|0|0|0|0|0|0|0|0|0|0
260|1st cousins, 2 rem & 2nd cousins|260|-1|1/16|0|1|0|0|0|0|0|0|0|0|0|0|0|0
261|1st cousins, 2 rem & 2nd cousins, 2 rem|261|-1|5/128|0|1|0|0|0|0|0|0|0|0|0|0|0|0
262|1st cousins, 2 rem & half 1st cousins, 2 rem|262|-1|3/64|0|1|0|0|0|0|0|0|0|0|0|0|0|0
263|1st cousins, 3 rem & 2nd cousins, 1 rem|263|-1|1/32|0|1|0|0|0|0|0|0|0|0|0|0|0|0
264|2nd cousins & 4th cousins|264|-1|17/512|0|1|0|0|0|0|0|0|0|0|0|0|0|0
265|2nd cousins & half 3rd cousins|265|-1|9/256|0|1|0|0|0|0|0|0|0|0|0|0|0|0
266|2nd cousins, 1 rem & half 2nd cousins, 1 rem|266|-1|3/128|0|1|0|0|0|0|0|0|0|0|0|0|0|0
267|Double 2nd cousins, 2 rem|267|-1|1/64|0|1|0|0|0|0|0|0|0|0|0|0|0|0
268|3rd cousins & 4th cousins|268|-1|5/512|0|1|0|0|0|0|0|0|0|0|0|0|0|0
269|3rd cousins & half 3rd cousins|269|-1|3/256|0|1|0|0|0|0|0|0|0|0|0|0|0|0
270|Double 3rd cousins|270|-1|1/64|0|1|0|0|0|0|0|0|0|0|0|0|0|0
271|Half siblings & 2nd cousins, 1 rem|271|-1|17/64|0|1|0|0|0|0|0|0|0|0|0|0|0|0
272|Half siblings & 3rd cousins|272|-1|33/128|0|1|0|0|0|0|0|0|0|0|0|0|0|0
273|Half avuncular & 2nd cousins, 1 rem|273|-1|9/64|0|1|0|0|0|0|0|0|0|0|0|0|0|0
274|Half avuncular & half 1st cousins, 1 rem|274|0|5/32|63/1024|1|-272/63|48/7|-16/3|128/63|-32/63|0|0|0|0|0|0|0
275|Half grand avunc & half 1st cousins, 1 rem & half 1st cousins, 2 rem|275|-1|7/64|0|1|0|0|0|0|0|0|0|0|0|0|0|0
276|Half grand avuncular & half 1st cousins, 2 rem|276|-1|5/64|0|1|0|0|0|0|0|0|0|0|0|0|0|0
277|Half 1st cousins & 2nd cousins & 3rd cousins|277|-1|13/128|0|1|0|0|0|0|0|0|0|0|0|0|0|0
278|Half 1st cousins & 3rd cousins|278|-1|9/128|0|1|0|0|0|0|0|0|0|0|0|0|0|0
279|Half 1st cousins & half 2nd cousins|279|-1|5/64|0|1|0|0|0|0|0|0|0|0|0|0|0|0
280|Half 1st cousins, 1 rem & 1st cousins, 2 rem|280|-1|1/16|0|1|0|0|0|0|0|0|0|0|0|0|0|0
281|Half 1st cousins, 1 rem & half 2nd cousins & half 2nd cousins, 1 rem|281|-1|5/128|0|1|0|0|0|0|0|0|0|0|0|0|0|0
282|Half 1st cousins, 1 rem & half 2nd cousins, 1 rem|282|-1|1/32|0|1|0|0|0|0|0|0|0|0|0|0|0|0
283|Half 2nd cousins & 2nd cousins, 1 rem|283|-1|1/32|0|1|0|0|0|0|0|0|0|0|0|0|0|0
284|Half 2nd cousins & half 2nd cousins, 1 rem|284|-1|3/128|0|1|0|0|0|0|0|0|0|0|0|0|0|0
285|Half 2nd cousins, 1 rem & 3rd cousins|285|-1|1/64|0|1|0|0|0|0|0|0|0|0|0|0|0|0
286|Half 2nd cousins, 1 rem & half 3rd cousins|286|-1|3/256|0|1|0|0|0|0|0|0|0|0|0|0|0|0
287|Half siblings & half 2nd cousins|287|-1|17/64|0|1|0|0|0|0|0|0|0|0|0|0|0|0
288|Parent-offspring & 2nd cousins, 2 rem|288|-1|65/128|0|1|0|0|0|0|0|0|0|0|0|0|0|0
289|Grandparent-grandchild & 1st cousins, 3 rem|289|-1|17/64|0|1|0|0|0|0|0|0|0|0|0|0|0|0
290|Gr grandparent-grandchild & gr gr grand avuncular|290|-1|5/32|0|1|0|0|0|0|0|0|0|0|0|0|0|0
291|Gr gr grandparent-grandchild & gr gr gr grandparent-grandchild|291|-1|3/32|0|1|0|0|0|0|0|0|0|0|0|0|0|0
292|Avuncular & 2nd cousins, 2 rem|292|-1|33/128|0|1|0|0|0|0|0|0|0|0|0|0|0|0
293|Grand avuncular & 1st cousins, 3 rem|293|-1|9/64|0|1|0|0|0|0|0|0|0|0|0|0|0|0
294|Gr gr grandparent-grandchild & gr grand avuncular|294|-1|1/8|0|1|0|0|0|0|0|0|0|0|0|0|0|0
295|1st cousins & 3rd cousins, 1 rem|295|-1|33/256|0|1|0|0|0|0|0|0|0|0|0|0|0|0
296|1st cousins, 1 rem & 2nd cousins, 2 rem|296|-1|9/128|0|1|0|0|0|0|0|0|0|0|0|0|0|0
297|1st cousins, 2 rem & gr grandparent-grandchild|297|-1|5/32|0|1|0|0|0|0|0|0|0|0|0|0|0|0
298|1st cousins, 2 rem & gr grand avuncular|298|-1|3/32|0|1|0|0|0|0|0|0|0|0|0|0|0|0
299|1st cousins, 2 rem & 1st cousins, 3 rem|299|-1|3/64|0|1|0|0|0|0|0|0|0|0|0|0|0|0
300|Identical sib pair|300|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
301|2nd cousins & half avuncular|301|-1|5/32|0|1|0|0|0|0|0|0|0|0|0|0|0|0
302|Gr grandparent-grandchild & 2nd cousins, 1 rem|302|-1|17/64|0|1|0|0|0|0|0|0|0|0|0|0|0|0
303|2nd cousins, 1 rem & grand avuncular|303|-1|9/64|0|1|0|0|0|0|0|0|0|0|0|0|0|0
304|Parent-offspring & 3rd cousins|304|-1|65/128|0|1|0|0|0|0|0|0|0|0|0|0|0|0
305|Avuncular & 3rd cousins|305|-1|33/128|0|1|0|0|0|0|0|0|0|0|0|0|0|0
306|2nd cousins, 1 rem & 4th cousins|306|-1|9/512|0|1|0|0|0|0|0|0|0|0|0|0|0|0
307|Self & double 3rd cousins, 1 rem|307|-1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
308|1st cousins & 2nd cousins & 2nd cousins, 1 rem|308|-1|11/64|0|1|0|0|0|0|0|0|0|0|0|0|0|0
309|1st cousins, 1 rem & 2nd cousins, 1 rem & 2nd cousins, 2 rem|309|-1|11/128|0|1|0|0|0|0|0|0|0|0|0|0|0|0
310|Double 1st cousins, 1 rem & 2nd cousins, 2 rem|310|-1|17/128|0|1|0|0|0|0|0|0|0|0|0|0|0|0
311|Double 2nd cousins & 2nd cousins, 1 rem|311|-1|5/64|0|1|0|0|0|0|0|0|0|0|0|0|0|0
312|Double 2nd cousins & 3rd cousins, 1 rem|312|-1|17/256|0|1|0|0|0|0|0|0|0|0|0|0|0|0
313|Double 2nd cousins, 1 rem & 4th cousins|313|-1|17/512|0|1|0|0|0|0|0|0|0|0|0|0|0|0
314|1st cousins, 2 rem & half 1st cousins, 3 rem|314|-1|5/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
315|1st cousins, 2 rem & half 2nd cousins, 1 rem|315|-1|5/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
316|1st cousins, 2 rem & half 2nd cousins, 2 rem|316|-1|9/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
317|1st cousins, 2 rem & 2nd cousins, 3 rem|317|-1|9/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
318|1st cousins, 2 rem & 3rd cousins|318|-1|5/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
319|1st cousins, 2 rem & 3rd cousins, 1 rem|319|-1|9/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
320|1st cousins, 2 rem & 3rd cousins, 2 rem|320|-1|17/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
321|1st cousins, 3 rem & half 1st cousins, 3 rem|321|-1|3/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
322|1st cousins, 3 rem & 1st cousins, 4 rem|322|-1|3/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
323|1st cousins, 3 rem & 2nd cousins, 2 rem|323|-1|3/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
324|1st cousins, 3 rem & 3rd cousins|324|-1|3/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
325|Double 1st cousins, 4 rem|325|-1|1/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
326|2nd cousins & half 2nd cousins, 1 rem|326|-1|5/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
327|2nd cousins & half 2nd cousins, 2 rem|327|-1|9/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
328|2nd cousins & half 3rd cousins, 1 rem|328|-1|17/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
329|2nd cousins & 2nd cousins, 2 rem|329|-1|5/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
330|2nd cousins & 3rd cousins, 2 rem|330|-1|17/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
331|2nd cousins & 4th cousins, 1 rem|331|-1|33/1024|0|0|0|0|0|0|0|0|0|0|0|0|0|0
332|2nd cousins, 1 rem & half 2nd cousins, 2 rem|332|-1|5/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
333|2nd cousins, 1 rem & half 3rd cousins|333|-1|5/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
334|2nd cousins, 1 rem & half 3rd cousins, 1 rem|334|-1|9/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
335|2nd cousins, 1 rem & 2nd cousins, 3 rem|335|-1|5/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
336|2nd cousins, 1 rem & 3rd cousins, 2 rem|336|-1|9/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
337|2nd cousins, 1 rem & 4th cousins, 1 rem|337|-1|17/1024|0|0|0|0|0|0|0|0|0|0|0|0|0|0
338|2nd cousins, 2 rem & half 2nd cousins, 2 rem|338|-1|3/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
339|2nd cousins, 2 rem & 2nd cousins, 3 rem|339|-1|3/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
340|2nd cousins, 2 rem & 3rd cousins, 1 rem|340|-1|3/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
341|2nd cousins, 2 rem & 3rd cousins, 2 rem|341|-1|5/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
342|2nd cousins, 2 rem & 4th cousins|342|-1|5/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
343|2nd cousins, 2 rem & 4th cousins, 1 rem|343|-1|9/1024|0|0|0|0|0|0|0|0|0|0|0|0|0|0
344|2nd cousins, 3 rem & 3rd cousins|344|-1|3/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
345|2nd cousins, 3 rem & 3rd cousins, 1 rem|345|-1|1/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
346|2nd cousins, 3 rem & 3rd cousins, 2 rem|346|-1|3/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
347|Double 2nd cousins, 3 rem|347|-1|1/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
348|3rd cousins & half 3rd cousins, 1 rem|348|-1|5/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
349|3rd cousins & 3rd cousins, 2 rem|349|-1|5/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
351|Half gr gr gr grand avuncular|351|-1|1/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
352|Half 1st cousins, 4 rem|352|-1|1/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
353|Half 2nd cousins, 3 rem|353|-1|1/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
354|Half 3rd cousins, 2 rem|354|-1|1/1024|0|0|0|0|0|0|0|0|0|0|0|0|0|0
355|Half 4th cousins|355|-1|1/1024|0|0|0|0|0|0|0|0|0|0|0|0|0|0
356|Half 4th cousins, 1 rem|356|-1|1/2048|0|0|0|0|0|0|0|0|0|0|0|0|0|0
357|3rd cousins & 4th cousins, 1 rem|357|-1|9/1024|0|0|0|0|0|0|0|0|0|0|0|0|0|0
358|3rd cousins, 1 rem & half 3rd cousins, 1 rem|358|-1|3/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
359|3rd cousins, 1 rem & 3rd cousins, 2 rem|359|-1|3/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
360|3rd cousins, 1 rem & 4th cousins, 1 rem|360|-1|5/1024|0|0|0|0|0|0|0|0|0|0|0|0|0|0
361|3rd cousins, 2 rem & 4th cousins|361|-1|1/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
362|3rd cousins, 2 rem & 4th cousins, 1 rem|362|-1|3/1024|0|0|0|0|0|0|0|0|0|0|0|0|0|0
363|Double 3rd cousins, 2 rem|363|-1|1/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
364|4th cousins & 4th cousins, 1 rem|364|-1|3/1024|0|0|0|0|0|0|0|0|0|0|0|0|0|0
365|Double 4th cousins, 1 rem|365|-1|1/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
366|Half sibs & half avuncular & 4th cousins|366|-1|193/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
367|Half siblings & double 2nd cousins, 1 rem|367|-1|9/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
368|Half siblings & double 3rd cousins|368|-1|17/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
369|Half avuncular & 1st cousins, 1 rem & 2nd cousins, 1 rem|369|-1|13/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
370|Half avuncular & 1st cousins, 1 rem & 3rd cousins, 1 rem|370|-1|49/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
371|Half avuncular & double 1st cousins, 2 rem|371|-1|3/16|0|0|0|0|0|0|0|0|0|0|0|0|0|0
372|Half avuncular & 2nd cousins & 2nd cousins, 1 rem|372|-1|11/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
373|Half avuncular & 2nd cousins, 1 rem & 2nd cousins, 2 rem|373|-1|19/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
374|Half avuncular & 2nd cousins, 1 rem & 3rd cousins, 1 rem|374|-1|37/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
375|Half avuncular & double 2nd cousins, 1 rem|375|-1|5/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
376|Half avuncular & 3rd cousins & 3rd cousins, 1 rem|376|-1|35/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
377|Half grand avuncular & 1st cousins, 1 rem & 1st cousins, 2 rem|377|-1|5/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
378|Half grand avuncular & double 1st cousins, 1 rem|378|-1|3/16|0|0|0|0|0|0|0|0|0|0|0|0|0|0
379|Half grand avuncular & double 1st cousins, 2 rem|379|-1|1/8|0|0|0|0|0|0|0|0|0|0|0|0|0|0
380|Half grand avuncular & double 2nd cousins, 2 rem|380|-1|5/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
381|Half gr grand avuncular & 1st cousins, 2 rem & 1st cousins, 3 rem|381|-1|5/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
382|Half gr grand avuncular & double 1st cousins, 3 rem|382|-1|1/16|0|0|0|0|0|0|0|0|0|0|0|0|0|0
383|Half gr grand avuncular & double 2nd cousins, 3 rem|383|-1|5/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
384|Double half gr grand avuncular & 1st cousins, 3 rem|384|-1|5/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
385|Half 1st cousins & half 1st cousins, 1 rem & 2nd cousins|385|-1|1/8|0|0|0|0|0|0|0|0|0|0|0|0|0|0
386|Half 1st cousins & half 2nd cousins, 1 rem & 4th cousins|386|-1|37/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
387|Half 1st cousins & 1st cousins, 1 rem & 2nd cousins|387|-1|5/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
388|Half 1st cousins & 1st cousins, 1 rem & 3rd cousins|388|-1|17/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
389|Half 1st cousins & 1st cousins, 1 rem & 3rd cousins, 1 rem|389|-1|33/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
390|Half 1st cousins & 2nd cousins & 2nd cousins, 1 rem|390|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
391|Half 1st cousins & 2nd cousins & 4th cousins|391|-1|49/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
392|Half 1st cousins & double 2nd cousins|392|-1|1/8|0|0|0|0|0|0|0|0|0|0|0|0|0|0
393|Half 1st cousins & 2nd cousins, 1 rem & 3rd cousins|393|-1|1/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
394|Half 1st cousins & double 2nd cousins, 1 rem|394|-1|3/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
395|Half 1st cousins & 3rd cousins & 3rd cousins, 1 rem|395|-1|19/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
396|Half 1st cousins & 3rd cousins & 4th cousins|396|-1|37/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
397|Half 1st cousins & double 3rd cousins|397|-1|5/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
398|Half 1st cousins & double 3rd cousins, 1 rem|398|-1|9/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
399|Half 1st cousins, 1 rem & half 2nd cousins & 2nd cousins, 1 rem|399|-1|1/16|0|0|0|0|0|0|0|0|0|0|0|0|0|0
400|Half 1st cousins, 1 rem & half 2nd cousins & 3rd cousins|400|-1|7/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
401|Gr gr gr grand avuncular|20|1|1/64|31/4096|1|-208/31|640/31|-1184/31|1376/31|-976/31|384/31|-64/31|0|0|0|0|0
402|Gr gr gr gr grand avuncular|22|1|1/128|63/16384|1|-160/21|1696/63|-1216/21|5120/63|-224/3|2720/63|-128/9|128/63|0|0|0|0
403|Gr gr gr gr gr grandparent-grandchild|22|1|1/128|63/16384|1|-128/21|320/31|-1280/63|320/31|-128/21|64/63|0|0|0|0|0|0
404|Triple 2nd cousins|404|-1|3/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
405|Triple 1st cousins, 2 rem|405|-1|3/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
406|Triple 2nd cousins, 1 rem|406|-1|3/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
407|Triple gr grand avuncular|407|-1|3/16|0|0|0|0|0|0|0|0|0|0|0|0|0|0
408|Triple 1st cousins, 1 rem|408|-1|3/16|0|0|0|0|0|0|0|0|0|0|0|0|0|0
409|Triple 2nd cousins, 2 rem|409|-1|3/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
410|Gr grandparent-grandchild & double gr grand avuncular|410|-1|1/4|0|0|0|0|0|0|0|0|0|0|0|0|0|0
411|Grandparent-grandchild & gr grand avuncular & 1st cousins, 3 rem|411|-1|21/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
412|Double grand avuncular|412|-1|1/4|0|0|0|0|0|0|0|0|0|0|0|0|0|0
413|Double 1st cousins, 2 rem|413|-1|1/16|0|0|0|0|0|0|0|0|0|0|0|0|0|0
414|Double 1st cousins, 3 rem|414|-1|1/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
415|Avuncular & 1st cousins, 2 rem & 2nd cousins, 2 rem|415|-1|37/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
416|Parent-offspring & 1st cousins, 2 rem|416|-1|17/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
417|2nd cousins, 1 rem & 2nd cousins, 2 rem|417|-1|3/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
418|Grand avuncular & double 2nd cousins, 2 rem|418|-1|9/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
419|Triple 3rd cousins|419|-1|3/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
420|Triple 3rd cousins, 1 rem|420|-1|3/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
421|Triple 4th cousins|421|-1|3/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
422|1st cousins, 1 rem & double 3rd cousins, 1 rem|422|-1|9/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
423|Grand avuncular & double 2nd cousins, 2 rem|423|-1|9/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
424|Quadruple 3rd cousins|424|-1|1/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
425|Quadruple 3rd cousins, 1 rem|425|-1|1/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
426|Quadruple 4th cousins|426|-1|1/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
427|Double 2nd cousins, 1 rem & double 3rd cousins, 1 rem|427|-1|5/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
428|Double 2nd cousins & double 3rd cousins|428|-1|5/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
429|1st cousins & triple 2nd cousins|429|-1|7/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
430|1st cousins, 1 rem & triple 3rd cousins, 1 rem|430|-1|19/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
431|3rd cousins & quadruple 3rd cousins, 1 rem|431|-1|3/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
432|Parent-offspring & quadruple 2nd cousins, 1 rem|432|-1|9/16|0|0|0|0|0|0|0|0|0|0|0|0|0|0
433|Avuncular & quadruple 2nd cousins, 1 rem|433|-1|5/16|0|0|0|0|0|0|0|0|0|0|0|0|0|0
434|Triple 2nd cousins, 1 rem & triple 3rd cousins, 1 rem|434|-1|15/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
435|Double 4th cousins|435|-1|1/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
436|3rd cousins & 3rd cousins, 1 rem|436|-1|3/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
437|2nd cousins & 3rd cousins, 1 rem|437|-1|9/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
438|Half avuncular & 3rd cousins|438|-1|17/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
439|Parent-offspring & 3rd cousins, 1 rem|439|-1|129/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
440|3rd cousins, 1 rem & 4th cousins|440|-1|3/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
441|Half 1st cousins, 1 rem & 2nd cousins, 1 rem|441|-1|3/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
442|Half 1st cousins, 1 rem & 1st cousins, 2 rem & 2nd cousins, 1 rem|442|-1|5/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
443|Half 1st cousins, 1 rem & double 1st cousins, 2 rem|443|-1|3/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
444|Half 1st cousins, 1 rem & 2nd cousins & 2nd cousins, 1 rem|444|-1|5/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
445|Half 1st cousins, 1 rem & double 2nd cousins|445|-1|3/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
446|Half 1st cousins, 1 rem & 2nd cousins, 1 rem & 3rd cousins, 1 rem|446|-1|13/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
447|Half 1st cousins, 1 rem & double 2nd cousins, 1 rem|447|-1|1/16|0|0|0|0|0|0|0|0|0|0|0|0|0|0
448|Half 1st cousins, 1 rem & double 3rd cousins|448|-1|3/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
449|Half 1st cousins, 1 rem & double 3rd cousins, 1 rem|449|-1|5/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
450|Half 1st cousins, 1 rem & double 4th cousins|450|-1|9/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
451|Double half 1st cousins, 1 rem & 2nd cousins, 1 rem|451|-1|5/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
452|Half 1st cousins, 2 rem & half 2nd cousins & 3rd cousins|452|-1|5/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
453|Half 1st cousins, 2 rem & half 2nd cousins, 1 rem & 2nd cousins, 2 rem|453|-1|1/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
454|Half 1st cousins, 2 rem & half 2nd cousins, 1 rem & 3rd cousins, 1 rem|454|-1|7/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
